Familia;Vivienda1;Vivienda2;Vivienda3;Vivienda4
1357;1;1;1;0
1358;1;0;0;1
1359;0;1;1;0
1360;1;0;0;1
1361;0;1;0;0
1362;1;1;0;1
1363;1;0;1;1
1364;0;0;1;1
1365;0;0;0;1
1366;0;0;1;1
1367;1;1;0;1
1368;1;1;1;1
1369;1;0;1;1
1370;1;0;1;1
1371;0;0;1;0
1372;1;0;0;0
1373;0;1;0;0
1374;1;1;1;1
1375;1;0;0;0
1376;1;1;0;1
1377;0;1;0;0
1378;1;0;0;1
1379;1;0;1;0
1380;1;1;0;1
1381;1;1;1;0
1382;1;0;1;0
1383;0;1;0;1
1384;0;1;1;0
1385;1;1;0;0
1386;0;1;0;1
1387;0;1;0;0
1388;1;1;1;0
1389;1;1;1;1
1390;1;0;1;1
1391;0;0;1;0
1392;1;0;1;1
1393;1;0;0;0
1394;1;0;1;0
1395;0;1;1;0
1396;0;1;1;1
1397;1;1;1;0
1398;1;1;1;1
1399;1;0;0;1
1400;1;1;1;1
1401;1;1;0;0
1402;1;0;0;1
1403;1;0;0;0
1404;1;0;0;0
1405;1;0;0;1
1406;0;1;0;0
1407;1;1;0;0
1408;1;1;1;1
1409;0;0;1;0
1410;1;1;0;0
1411;1;0;1;1
1412;0;1;1;0
1413;1;1;0;1
1414;1;1;1;1
1415;1;0;0;1
1416;1;1;0;1
1417;1;1;0;1
1418;1;1;1;1
1419;1;1;1;1
1420;1;1;0;1
1421;1;1;1;1
1422;1;1;1;0
1423;1;0;1;1
1424;1;0;0;0
1425;1;1;0;1
1426;1;0;0;1
1427;1;0;0;0
1428;0;0;1;1
1429;1;1;0;1
1430;0;1;0;1
1431;0;0;1;0
1432;0;1;1;0
1433;1;0;0;0
1434;1;0;0;1
1435;1;0;0;1
1436;1;0;0;0
1437;0;1;1;0
1438;0;0;0;1
1439;1;1;0;1
1440;0;1;0;0
1441;1;0;0;1
1442;0;1;1;1
1443;1;0;0;1
1444;0;1;0;1
1445;0;0;0;1
1446;0;0;1;0
1447;1;1;1;1
1448;1;0;0;1
1449;1;0;1;1
1450;1;0;1;0
1451;0;1;1;0
1452;0;0;0;1
1453;0;1;0;1
1454;0;1;1;1
1455;1;0;0;1
1456;0;0;0;1
1457;0;1;1;0
1458;0;0;1;0
1459;1;1;1;0
1460;0;0;0;1
1461;1;1;1;0
1462;1;0;1;0
1463;0;0;0;1
1464;1;1;0;1
1465;1;0;1;0
1466;0;0;1;0
1467;1;1;0;1
1468;0;0;0;1
1469;0;1;1;0
1470;1;0;1;0
1471;0;0;1;0
1472;0;1;0;1
1473;1;1;1;1
1474;0;1;1;1
1475;0;1;1;0
1476;1;1;0;0
1477;0;0;1;0
1478;1;1;0;1
1479;0;1;1;1
1480;1;1;1;1
1481;1;1;0;0
1482;1;0;1;0
1483;1;0;0;1
1484;0;0;0;1
1485;1;1;1;1
1486;0;0;1;1
1487;0;1;0;1
1488;0;1;0;1
1489;1;1;1;0
1490;0;1;1;0
1491;1;0;0;0
1492;1;1;1;1
1493;0;1;0;1
1494;1;1;1;0
1495;1;0;0;0
1496;0;1;1;0
1497;1;1;1;0
1498;1;0;1;0
1499;1;0;0;1
1500;0;1;0;0
1501;0;1;0;0
1502;1;1;0;0
1503;0;0;1;1
1504;0;1;1;0
1505;0;0;1;0
1506;1;0;1;1
1507;1;1;0;1
1508;1;1;1;0
1509;1;0;1;1
1510;0;1;0;0
1511;1;0;1;0
1512;1;1;1;1
1513;0;0;0;1
1514;1;0;1;0
1515;1;0;0;1
1516;1;0;0;0
1517;1;0;0;0
1518;1;1;0;0
1519;1;0;0;1
1520;0;1;1;1
1521;1;0;0;1
1522;0;0;1;0
1523;1;0;1;1
1524;1;1;1;0
1525;1;1;0;0
1526;0;1;1;0
1527;1;1;0;0
1528;0;1;0;0
1529;1;1;1;0
1530;0;1;1;1
1531;1;1;1;0
1532;0;0;1;1
1533;1;1;0;1
1534;1;1;0;0
1535;0;1;0;1
1536;1;0;1;0
1537;0;1;0;1
1538;1;1;0;1
1539;0;1;0;1
1540;0;0;1;1
1541;1;1;1;1
1542;0;1;0;1
1543;1;1;1;0
1544;0;0;0;1
1545;0;0;0;1
1546;1;0;0;0
1547;0;1;0;1
1548;0;1;1;0
1549;1;0;0;1
1550;0;0;1;1
1551;1;0;0;1
1552;0;0;1;0
1553;1;0;0;0
1554;1;1;1;0
1555;1;0;0;0
1556;0;1;1;1
1557;1;1;1;0
1558;0;0;1;0
1559;0;1;0;0
1560;1;0;0;0
1561;0;0;1;0
1562;0;0;1;0
1563;0;1;1;0
1564;0;0;0;1
1565;1;1;0;0
1566;1;1;1;0
1567;1;1;0;1
1568;1;1;0;0
1569;0;0;1;1
1570;1;0;1;0
1571;0;1;0;0
1572;0;0;1;0
1573;1;1;1;1
1574;1;0;1;1
1575;1;0;0;0
1576;1;0;0;1
1577;0;0;1;1
1578;1;0;0;0
1579;1;0;1;0
1580;1;0;0;1
1581;0;1;1;0
1582;0;1;1;1
1583;0;1;0;0
1584;0;1;0;1
1585;1;1;1;1
1586;0;1;1;0
1587;0;1;0;0
1588;0;0;1;0
1589;1;0;0;0
1590;1;0;1;0
1591;1;0;1;0
1592;1;0;0;1
1593;0;1;0;1
1594;0;1;1;1
1595;0;1;1;0
1596;1;1;1;1
1597;1;0;0;0
1598;0;0;1;0
1599;1;1;1;0
1600;0;0;1;0
1601;1;1;1;1
1602;1;0;0;0
1603;0;0;0;1
1604;1;0;0;1
1605;0;1;0;0
1606;0;1;0;0
1607;0;0;0;1
1608;1;0;1;1
1609;1;1;0;1
1610;1;0;0;0
1611;0;1;1;0
1612;0;1;1;0
1613;0;1;0;1
1614;0;0;0;1
1615;1;1;1;1
1616;1;0;1;0
1617;0;0;0;1
1618;0;0;1;1
1619;1;1;0;1
1620;0;1;0;1
1621;1;0;0;0
1622;0;0;1;1
1623;1;0;0;1
1624;1;1;1;0
1625;1;1;1;1
1626;1;1;1;0
1627;1;0;0;0
1628;1;1;0;0
1629;1;1;0;0
1630;1;1;1;0
1631;0;0;0;1
1632;1;0;1;0
1633;1;1;0;1
1634;0;0;0;1
1635;0;1;1;0
1636;0;1;1;0
1637;0;1;0;0
1638;1;1;0;1
1639;0;0;0;1
1640;1;1;1;0
1641;0;0;1;0
1642;1;1;0;1
1643;1;1;0;0
1644;1;0;0;0
1645;1;0;1;0
1646;0;0;0;1
1647;0;0;1;0
1648;1;1;1;0
1649;0;1;0;0
1650;0;1;0;0
1651;1;1;1;1
1652;1;0;1;1
1653;1;0;1;0
1654;1;0;0;0
1655;0;1;1;0
1656;0;1;1;1
1657;1;0;0;0
1658;0;0;1;0
1659;0;1;1;1
1660;1;0;0;1
1661;0;1;1;0
1662;1;0;0;0
1663;0;1;1;1
1664;1;0;0;0
1665;1;0;1;1
1666;0;0;1;0
1667;1;0;0;0
1668;1;1;0;1
1669;1;0;0;0
1670;0;1;1;1
1671;0;0;0;1
1672;0;1;1;1
1673;1;1;1;1
1674;1;1;0;1
1675;0;0;0;1
1676;0;1;1;1
1677;0;0;1;1
1678;0;1;1;1
1679;1;0;0;0
1680;1;0;0;0
1681;1;1;0;1
1682;1;1;1;0
1683;0;0;1;0
1684;1;0;0;0
1685;0;1;0;0
1686;1;0;1;1
1687;1;1;0;1
1688;0;0;1;0
1689;0;1;1;0
1690;1;0;0;1
1691;0;1;0;0
1692;0;1;0;1
1693;0;0;0;1
1694;0;1;0;1
1695;1;0;1;0
1696;0;0;0;1
1697;1;0;1;0
1698;1;0;0;0
1699;1;1;0;0
1700;1;0;0;0
1701;1;0;0;1
1702;1;1;1;1
1703;1;1;1;1
1704;1;1;0;0
1705;1;1;1;1
1706;0;1;1;1
1707;1;0;0;1
1708;0;1;1;1
1709;1;0;0;0
1710;0;1;0;1
1711;1;0;0;0
1712;0;1;0;0
1713;0;1;0;0
1714;1;0;1;1
1715;1;1;0;1
1716;0;0;1;0
1717;1;0;0;0
1718;1;0;0;1
1719;0;0;0;1
1720;0;1;0;0
1721;1;0;0;0
1722;0;0;0;1
1723;0;1;1;1
1724;1;1;1;0
1725;0;1;0;0
1726;1;1;0;0
1727;0;1;0;1
1728;1;1;1;0
1729;1;1;1;0
1730;1;0;0;1
1731;1;1;0;0
1732;1;0;0;0
1733;0;0;1;0
1734;1;1;0;0
1735;0;1;1;0
1736;0;0;1;0
1737;1;0;0;0
1738;1;1;1;0
1739;0;1;1;1
1740;0;0;1;1
1741;1;0;0;1
1742;1;0;0;0
1743;1;0;1;1
1744;0;1;0;0
1745;1;0;0;1
1746;1;0;0;0
1747;0;1;0;1
1748;0;1;0;1
1749;0;0;1;1
1750;0;0;1;0
1751;0;0;0;1
1752;0;0;0;1
1753;0;0;1;1
1754;1;1;1;0
1755;1;1;1;0
1756;1;1;1;1
1757;1;0;0;1
1758;1;1;0;1
1759;0;0;1;0
1760;1;1;0;0
1761;0;0;1;1
1762;0;0;1;0
1763;0;0;1;1
1764;0;1;0;1
1765;0;0;1;1
1766;0;1;1;0
1767;1;1;0;1
1768;0;1;1;0
1769;0;1;0;0
1770;1;1;0;0
1771;1;0;0;1
1772;1;1;1;0
1773;1;1;1;1
1774;0;1;1;1
1775;0;0;1;0
1776;0;0;1;0
1777;0;0;0;1
1778;0;0;0;1
1779;0;1;0;0
1780;0;1;1;1
1781;0;0;1;0
1782;1;0;0;1
1783;1;0;0;1
1784;1;1;1;0
1785;1;0;0;1
1786;0;1;1;0
1787;0;1;1;1
1788;0;1;1;1
1789;0;1;0;1
1790;0;1;1;1
1791;0;0;0;1
1792;1;1;1;1
1793;0;0;0;1
1794;0;1;1;1
1795;0;1;1;0
1796;1;1;0;0
1797;0;0;1;1
1798;1;0;0;0
1799;0;0;1;0
1800;0;1;1;1
1801;1;0;0;1
1802;0;1;1;1
1803;1;0;1;1
1804;0;0;1;0
1805;1;1;0;0
1806;1;0;1;1
1807;1;1;0;1
1808;0;0;1;1
1809;1;0;1;1
1810;1;1;1;0
1811;1;1;0;1
1812;1;1;1;0
1813;0;1;1;1
1814;0;0;1;1
1815;0;1;1;1
1816;1;1;0;0
1817;0;0;1;0
1818;1;0;0;1
1819;0;0;1;1
1820;1;0;1;0
1821;1;1;0;1
1822;1;1;1;1
1823;0;0;1;0
1824;0;0;1;0
1825;0;0;1;0
1826;1;0;1;1
1827;0;1;1;1
1828;1;0;1;1
1829;1;0;0;1
1830;0;1;1;0
1831;0;0;0;1
1832;0;1;0;0
1833;1;1;0;1
1834;1;1;1;0
1835;1;0;0;1
1836;1;0;0;0
1837;1;1;0;1
1838;1;1;0;1
1839;1;0;0;1
1840;0;1;1;0
1841;1;1;1;0
1842;0;1;0;1
1843;1;1;0;1
1844;0;0;1;1
1845;0;1;1;1
1846;0;1;1;1
1847;1;0;1;1
1848;0;0;1;0
1849;0;0;1;1
1850;0;1;1;0
1851;0;0;0;1
1852;1;0;1;1
1853;1;1;1;0
1854;1;1;1;0
1855;1;1;0;1
1856;1;0;0;1
1857;0;1;0;1
1858;1;0;1;0
1859;0;1;0;1
1860;1;0;0;1
1861;1;1;1;1
1862;1;1;0;0
1863;0;1;0;0
1864;0;1;1;0
1865;0;1;0;0
1866;0;1;0;0
1867;1;1;0;1
1868;0;1;0;1
1869;1;0;0;1
1870;1;0;0;1
1871;1;1;1;0
1872;0;0;1;1
1873;0;0;1;0
1874;0;0;0;1
1875;0;0;1;0
1876;0;1;1;1
1877;1;1;1;1
1878;0;1;0;1
1879;1;0;0;0
1880;0;1;0;1
1881;1;1;0;1
1882;0;0;0;1
1883;1;0;0;1
1884;1;0;0;0
1885;0;0;1;1
1886;1;1;1;1
1887;1;0;0;0
1888;1;1;0;1
1889;1;1;1;0
1890;0;1;1;0
1891;0;0;1;1
1892;0;1;1;1
1893;1;0;0;1
1894;1;1;0;1
1895;0;1;1;1
1896;0;0;0;1
1897;1;1;1;0
1898;1;0;0;0
1899;0;0;0;1
1900;0;1;0;1
1901;1;0;1;0
1902;0;1;0;0
1903;0;1;0;0
1904;1;0;0;0
1905;1;1;1;0
1906;0;1;0;0
1907;1;0;1;1
1908;1;0;1;1
1909;1;1;0;0
1910;0;0;0;1
1911;0;1;0;1
1912;0;0;1;1
1913;0;0;1;1
1914;0;1;1;1
1915;0;0;1;0
1916;1;0;1;0
1917;0;1;0;0
1918;0;1;0;1
1919;0;1;1;1
1920;1;0;0;0
1921;1;0;0;0
1922;1;0;0;1
1923;1;1;0;0
1924;1;1;0;0
1925;0;0;1;0
1926;1;1;1;1
1927;1;0;0;0
1928;1;0;0;1
1929;1;0;1;0
1930;1;0;0;1
1931;1;0;1;1
1932;0;0;0;1
1933;1;1;0;1
1934;0;1;0;1
1935;0;0;1;0
1936;1;0;1;1
1937;1;0;1;1
1938;1;0;1;1
1939;1;0;0;0
1940;1;1;1;1
1941;0;1;0;1
1942;0;0;1;0
1943;0;0;0;1
1944;0;0;1;0
1945;0;1;1;1
1946;0;1;0;1
1947;0;0;1;0
1948;1;0;0;0
1949;0;0;1;1
1950;1;0;0;0
1951;1;0;1;1
1952;0;0;0;1
1953;1;0;1;0
1954;0;1;0;0
1955;0;1;1;1
1956;0;0;1;0
1957;0;0;1;1
1958;0;0;0;1
1959;0;0;1;1
1960;0;1;1;1
1961;1;1;1;0
1962;1;0;1;1
1963;0;0;1;1
1964;1;1;1;1
1965;0;1;1;1
1966;1;1;1;1
1967;0;0;0;1
1968;0;0;1;0
1969;1;0;0;0
1970;1;0;0;1
1971;0;0;0;1
1972;1;0;0;0
1973;1;0;0;0
1974;0;0;1;0
1975;0;1;1;1
1976;1;1;0;1
1977;0;0;1;0
1978;1;0;0;1
1979;1;1;0;0
1980;0;1;0;1
1981;0;0;1;1
1982;1;1;0;1
1983;0;0;0;1
1984;1;0;0;0
1985;0;1;1;1
1986;1;1;0;1
1987;1;0;0;0
1988;0;1;0;1
1989;1;0;1;0
1990;0;0;1;1
1991;1;0;0;1
1992;0;1;1;1
1993;1;1;0;0
1994;0;0;1;1
1995;1;0;1;0
1996;0;0;1;0
1997;1;0;0;1
1998;1;1;0;0
1999;0;0;0;1
2000;1;1;0;1
2001;1;1;1;0
2002;1;1;1;0
2003;0;1;0;1
2004;1;1;0;0
2005;1;1;1;1
2006;0;0;0;1
2007;0;0;0;1
2008;1;1;0;0
2009;1;1;1;0
2010;1;0;0;0
2011;0;0;1;1
2012;0;0;1;1
2013;1;1;1;0
2014;1;0;0;1
2015;0;0;1;1
2016;1;1;0;0
2017;1;0;1;1
2018;0;1;1;0
2019;1;1;1;0
2020;1;0;0;0
2021;1;0;1;0
2022;1;0;1;0
2023;0;1;0;1
2024;0;1;0;0
2025;0;1;0;0
2026;1;0;0;0
2027;1;1;0;0
2028;0;1;0;1
2029;0;0;1;1
2030;1;0;1;1
2031;1;1;1;1
2032;0;1;0;1
2033;1;0;0;0
2034;0;0;0;1
2035;1;1;1;1
2036;1;0;0;1
2037;0;1;1;1
2038;1;0;0;0
2039;0;0;1;1
2040;0;1;0;0
2041;0;1;0;0
2042;1;1;0;1
2043;1;0;1;1
2044;0;1;1;0
2045;0;0;0;1
2046;1;0;1;0
2047;0;0;0;1
2048;0;1;1;0
2049;0;0;0;1
2050;1;0;0;0
2051;1;0;1;1
2052;0;1;1;0
2053;0;1;0;0
2054;0;1;1;0
2055;1;1;1;0
2056;1;0;0;1
2057;0;0;0;1
2058;1;1;0;0
2059;0;0;0;1
2060;0;0;1;1
2061;1;0;1;0
2062;0;0;1;1
2063;1;1;1;1
2064;1;1;1;1
2065;1;0;0;1
2066;1;0;1;1
2067;0;1;0;0
2068;1;1;0;0
2069;1;0;0;0
2070;1;1;0;1
2071;1;1;0;1
2072;0;0;1;1
2073;1;0;1;1
2074;0;1;0;0
2075;0;1;1;1
2076;1;0;0;0
2077;0;0;1;0
2078;1;0;0;0
2079;1;0;1;0
2080;1;0;1;1
2081;1;1;1;1
2082;0;1;1;1
2083;0;1;1;1
2084;1;1;0;1
2085;0;1;0;1
2086;1;1;1;1
2087;1;0;1;1
2088;0;1;0;1
2089;1;1;1;0
2090;1;1;0;0
2091;0;1;1;1
2092;1;1;1;1
2093;0;1;0;1
2094;0;1;1;1
2095;0;1;0;0
2096;0;0;0;1
2097;1;0;0;0
2098;1;0;1;0
2099;0;0;1;1
2100;1;1;1;1
2101;1;0;1;0
2102;0;0;1;1
2103;0;1;1;1
2104;0;0;0;1
2105;1;0;0;1
2106;1;1;0;0
2107;1;0;1;0
2108;1;1;0;0
2109;1;1;1;1
2110;1;1;0;0
2111;0;0;1;0
2112;0;0;1;1
2113;1;0;1;0
2114;1;1;1;1
2115;1;1;1;1
2116;1;1;1;1
2117;1;1;1;0
2118;1;0;1;1
2119;0;1;0;1
2120;0;1;0;0
2121;1;0;1;1
2122;0;1;0;1
2123;0;1;1;1
2124;1;1;0;1
2125;1;1;0;1
2126;0;1;0;0
2127;1;1;0;1
2128;0;0;1;1
2129;1;0;1;1
2130;0;1;1;0
2131;1;0;1;0
2132;1;1;1;1
2133;0;1;0;1
2134;0;0;1;0
2135;1;0;1;1
2136;1;0;1;1
2137;0;1;0;0
2138;1;1;1;1
2139;0;1;0;0
2140;1;1;0;1
2141;0;1;0;0
2142;1;1;1;1
2143;0;1;0;0
2144;0;0;1;0
2145;1;0;0;1
2146;1;0;1;0
2147;1;1;1;0
2148;0;1;1;1
2149;0;1;1;1
2150;0;1;1;1
2151;0;1;1;1
2152;1;1;0;1
2153;1;1;0;1
2154;1;0;1;1
2155;1;0;1;1
2156;1;0;0;0
2157;1;0;0;1
2158;1;1;0;0
2159;0;0;1;0
2160;1;1;1;0
2161;0;0;1;0
2162;0;1;0;1
2163;1;1;1;1
2164;0;1;1;1
2165;1;1;1;0
2166;1;1;0;1
2167;0;1;0;0
2168;0;0;1;1
2169;1;1;0;1
2170;1;1;1;0
2171;0;0;1;1
2172;0;0;1;1
2173;1;1;1;1
2174;0;0;0;1
2175;1;1;1;0
2176;0;1;0;0
2177;1;1;0;1
2178;1;0;1;0
2179;1;0;1;1
2180;0;1;0;1
2181;0;1;0;0
2182;0;0;1;0
2183;0;0;0;1
2184;0;0;0;1
2185;1;1;1;1
2186;1;1;0;0
2187;1;0;1;1
2188;0;0;1;0
2189;0;1;1;0
2190;1;0;0;0
2191;1;1;0;0
2192;0;0;1;0
2193;0;1;0;0
2194;1;0;1;1
2195;1;1;0;0
2196;1;1;0;0
2197;1;1;1;0
2198;1;0;0;0
2199;1;0;0;0
2200;1;0;1;0
2201;1;1;0;1
2202;1;1;0;0
2203;0;1;0;0
2204;0;1;1;1
2205;1;1;0;0
2206;1;1;0;0
2207;0;0;0;1
2208;1;1;1;1
2209;0;1;1;1
2210;1;0;0;0
2211;0;1;0;0
2212;0;1;1;0
2213;0;1;0;0
2214;0;1;1;1
2215;0;1;0;0
2216;0;1;0;0
2217;1;0;0;1
2218;1;1;0;0
2219;0;0;1;1
2220;0;1;1;0
2221;0;1;1;1
2222;0;1;1;0
2223;0;1;1;0
2224;0;0;0;1
2225;1;0;0;0
2226;0;0;0;1
2227;0;1;1;0
2228;1;0;1;0
2229;1;1;1;0
2230;0;1;1;0
2231;0;1;0;0
2232;1;1;1;1
2233;0;0;0;1
2234;1;1;1;0
2235;0;0;0;1
2236;0;0;1;0
2237;1;1;0;0
2238;0;1;1;1
2239;1;0;1;0
2240;1;1;0;0
2241;0;0;1;0
2242;0;0;0;1
2243;1;0;1;0
2244;1;1;0;1
2245;0;1;0;1
2246;0;0;0;1
2247;1;1;0;1
2248;1;0;1;1
2249;0;0;1;0
2250;1;0;0;0
2251;0;0;1;1
2252;0;0;0;1
2253;0;0;0;1
2254;0;1;1;1
2255;0;0;1;0
2256;1;1;0;0
2257;1;1;0;0
2258;0;1;0;0
2259;0;1;0;0
2260;0;1;0;0
2261;0;0;0;1
2262;1;0;1;1
2263;0;1;0;0
2264;0;0;1;0
2265;0;0;0;1
2266;0;1;0;1
2267;1;0;1;0
2268;0;1;1;0
2269;1;1;1;1
2270;1;1;0;1
2271;1;0;1;1
2272;0;1;0;1
2273;1;0;0;1
2274;0;1;0;0
2275;1;1;1;0
2276;0;1;0;0
2277;0;0;1;0
2278;1;0;1;1
2279;0;1;1;1
2280;0;0;1;0
2281;1;0;1;1
2282;0;1;0;1
2283;1;0;0;1
2284;1;1;0;0
2285;1;1;1;1
2286;1;0;1;1
2287;0;1;1;0
2288;1;0;0;0
2289;1;1;0;1
2290;1;1;0;0
2291;0;0;1;1
2292;1;0;0;1
2293;0;1;1;1
2294;0;1;0;1
2295;1;1;0;1
2296;0;0;1;0
2297;0;0;1;1
2298;1;1;1;0
2299;0;1;0;1
2300;1;0;1;1
2301;0;0;1;0
2302;0;0;1;0
2303;1;1;0;1
2304;0;0;1;1
2305;0;0;0;1
2306;0;0;1;0
2307;0;1;1;0
2308;1;1;0;1
2309;1;1;1;1
2310;0;0;1;0
2311;1;0;0;0
2312;0;1;0;1
2313;0;1;1;0
2314;1;0;0;0
2315;0;1;0;1
2316;1;0;1;0
2317;1;1;1;1
2318;1;1;0;1
2319;0;1;1;1
2320;1;1;1;1
2321;1;0;0;0
2322;0;0;1;0
2323;0;1;0;1
2324;1;0;1;1
2325;1;1;1;1
2326;0;1;0;0
2327;1;1;0;1
2328;1;0;1;1
2329;0;0;0;1
2330;1;1;0;1
2331;1;1;1;1
2332;1;0;1;0
2333;0;1;0;0
2334;1;1;0;0
2335;0;1;1;1
2336;1;1;0;1
2337;0;1;1;0
2338;0;1;1;1
2339;0;0;1;0
2340;1;1;1;0
2341;0;1;0;0
2342;1;1;0;0
2343;0;0;1;1
2344;1;1;1;1
2345;1;1;0;0
2346;0;0;1;1
2347;1;0;0;0
2348;1;0;0;0
2349;1;0;1;1
2350;1;0;1;1
2351;1;1;1;1
2352;1;0;1;1
2353;0;0;1;0
2354;0;0;1;0
2355;1;1;0;0
2356;1;0;1;0
2357;0;0;1;0
2358;1;0;0;0
2359;1;0;0;0
2360;1;0;1;1
2361;1;0;0;0
2362;0;1;0;0
2363;1;1;0;0
2364;0;1;1;1
2365;0;0;1;0
2366;1;1;1;1
2367;1;1;1;0
2368;1;1;0;0
2369;1;0;1;1
2370;1;1;1;1
2371;1;0;0;0
2372;0;0;0;1
2373;0;0;1;0
2374;0;0;1;1
2375;0;1;1;0
2376;0;1;0;1
2377;1;1;0;1
2378;0;1;0;1
2379;1;0;1;0
2380;0;0;0;1
2381;0;1;1;0
2382;0;1;0;1
2383;1;0;1;0
2384;0;0;1;1
2385;1;1;1;1
2386;1;0;1;1
2387;0;0;1;0
2388;1;1;1;0
2389;0;1;0;1
2390;1;0;0;0
2391;1;1;0;0
2392;0;0;0;1
2393;1;0;1;0
2394;1;0;1;1
2395;1;0;0;1
2396;1;0;0;0
2397;0;0;0;1
2398;0;0;1;0
2399;1;0;0;0
2400;1;0;1;1
2401;0;1;1;0
2402;0;0;1;1
2403;1;1;0;0
2404;1;0;1;1
2405;0;0;1;0
2406;1;1;1;0
2407;1;1;1;1
2408;0;0;0;1
2409;1;1;1;0
2410;1;1;0;0
2411;0;1;1;1
2412;1;1;1;1
2413;1;1;0;0
2414;0;1;0;0
2415;0;1;1;0
2416;1;1;1;0
2417;0;0;0;1
2418;1;1;1;0
2419;1;0;0;0
2420;1;1;1;1
2421;0;1;1;0
2422;1;0;0;1
2423;1;1;1;1
2424;1;0;0;1
2425;1;1;0;0
2426;1;1;0;0
2427;0;1;0;1
2428;0;1;0;1
2429;0;1;0;0
2430;1;0;0;0
2431;0;0;1;1
2432;1;1;1;0
2433;0;1;0;1
2434;1;0;1;0
2435;1;1;0;0
2436;1;1;0;0
2437;1;1;1;1
2438;1;0;0;0
2439;0;1;0;0
2440;1;0;0;0
2441;0;0;1;0
2442;0;0;0;1
2443;1;0;1;0
2444;1;0;0;0
2445;0;1;1;1
2446;0;1;0;0
2447;1;0;0;1
2448;1;0;0;1
2449;1;1;0;1
2450;1;1;0;1
2451;0;0;0;1
2452;1;0;0;0
2453;1;1;0;0
2454;1;1;0;0
2455;1;1;1;1
2456;0;0;1;1
2457;1;0;1;1
2458;1;0;1;1
2459;1;1;0;0
2460;0;1;1;1
2461;1;0;0;1
2462;0;1;0;1
2463;0;1;1;1
2464;0;1;1;1
2465;1;1;1;1
2466;1;1;1;0
2467;0;0;1;0
2468;1;0;1;0
2469;1;0;1;0
2470;1;1;1;1
2471;0;1;0;0
2472;0;1;0;0
2473;0;1;0;1
2474;0;1;1;1
2475;1;1;0;0
2476;1;0;1;0
2477;0;1;1;0
2478;1;1;1;0
2479;1;1;0;1
2480;0;1;1;0
2481;0;0;0;1
2482;0;1;0;0
2483;1;0;0;0
2484;1;1;0;0
2485;0;0;1;0
2486;0;1;0;1
2487;0;1;0;0
2488;0;1;1;1
2489;0;0;1;0
2490;1;1;1;0
2491;1;0;0;1
2492;0;1;0;1
2493;0;0;0;1
2494;1;0;1;0
2495;1;1;0;1
2496;1;1;1;0
2497;1;0;0;1
2498;0;1;0;1
2499;1;1;0;1
2500;1;0;0;1
2501;1;0;0;0
2502;1;1;0;1
2503;1;0;0;1
2504;0;0;0;1
2505;0;0;1;0
2506;0;1;0;0
2507;1;1;0;1
2508;0;0;0;1
2509;0;1;0;0
2510;0;1;0;0
2511;1;1;0;1
2512;0;0;1;0
2513;0;0;0;1
2514;0;1;0;0
2515;1;1;1;0
2516;1;1;1;1
2517;0;1;1;0
2518;0;1;1;1
2519;1;1;1;1
2520;1;0;1;1
2521;1;1;1;0
2522;1;0;0;0
2523;1;0;1;0
2524;1;1;1;1
2525;0;1;1;1
2526;1;0;0;1
2527;1;0;1;1
2528;0;1;0;1
2529;1;0;0;0
2530;1;0;1;0
2531;0;1;0;1
2532;0;1;0;1
2533;1;0;1;1
2534;1;1;1;0
2535;0;0;0;1
2536;0;1;0;0
2537;1;0;1;0
2538;1;1;0;1
2539;1;0;0;1
2540;1;1;1;0
2541;1;0;0;0
2542;1;0;0;0
2543;0;0;1;1
2544;0;0;0;1
2545;1;1;1;1
2546;0;0;0;1
2547;0;1;0;0
2548;1;0;0;0
2549;1;0;0;0
2550;0;0;1;0
2551;0;1;0;0
2552;1;0;0;0
2553;0;1;0;1
2554;0;1;1;0
2555;0;0;1;0
2556;1;0;1;1
2557;0;1;0;0
2558;0;1;1;1
2559;0;1;1;1
2560;1;1;0;1
2561;1;0;0;1
2562;0;0;1;0
2563;0;1;0;0
2564;1;0;0;1
2565;1;1;0;1
2566;1;0;0;1
2567;1;1;0;1
2568;0;1;1;0
2569;1;0;0;0
2570;1;1;0;0
2571;0;0;0;1
2572;1;1;1;1
2573;1;1;1;0
2574;1;1;0;0
2575;1;0;1;0
2576;1;1;0;0
2577;1;1;0;1
2578;1;1;1;1
2579;1;0;1;1
2580;0;0;0;1
2581;1;1;0;1
2582;0;1;0;1
2583;0;1;1;0
2584;0;1;0;1
2585;0;0;1;0
2586;0;0;0;1
2587;0;1;0;0
2588;0;1;0;1
2589;1;0;0;1
2590;0;1;0;0
2591;1;0;1;1
2592;0;1;1;1
2593;0;1;0;0
2594;1;0;0;1
2595;0;1;1;0
2596;1;1;0;0
2597;0;1;0;0
2598;1;1;0;0
2599;0;0;0;1
2600;0;1;0;0
2601;0;0;1;1
2602;1;1;1;0
2603;1;1;0;0
2604;0;0;1;1
2605;0;0;0;1
2606;0;1;0;0
2607;1;1;1;1
2608;1;1;0;0
2609;0;1;1;0
2610;1;1;1;1
2611;0;1;1;1
2612;1;0;0;0
2613;0;1;1;1
2614;0;1;0;1
2615;1;1;1;0
2616;1;0;0;1
2617;0;0;0;1
2618;0;0;0;1
2619;0;1;1;0
2620;0;0;0;1
2621;1;0;0;1
2622;1;0;0;0
2623;1;1;1;0
2624;1;1;0;0
2625;1;1;1;0
